,Unnamed: 0,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort
19797,19797,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
19869,19869,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
19905,19905,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
19941,19941,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
19977,19977,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
20013,20013,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
20049,20049,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
20085,20085,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
20121,20121,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
20157,20157,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
20193,20193,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
20265,20265,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
20301,20301,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
20337,20337,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
20373,20373,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
20409,20409,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
20445,20445,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
20481,20481,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
20517,20517,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
20553,20553,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
20589,20589,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
20661,20661,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
20697,20697,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
20733,20733,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
20769,20769,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
20805,20805,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
20841,20841,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
20877,20877,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
20913,20913,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
20949,20949,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
20985,20985,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
21057,21057,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
21093,21093,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
21129,21129,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
21165,21165,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
21201,21201,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
21237,21237,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
21273,21273,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
21309,21309,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
21345,21345,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
21381,21381,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
21453,21453,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
21489,21489,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
21525,21525,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
21561,21561,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
21597,21597,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
21633,21633,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
21669,21669,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
21705,21705,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
21741,21741,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
21777,21777,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
